Date;SH;Pays;Poids;Valeur;DTE;CodeICSCH;ICSCH
01/04/2018;71161000;FRP;9;606275;2210;2;Commerce
01/04/2018;71161000;FRP;3;1569600;4160;2;Commerce
01/04/2018;71161000;MQP;0;1985651;7580;2;Commerce
01/04/2018;71161000;USP;3;1523801;47765;1;Industrie
01/04/2018;71161000;USP;2;93693;260;2;Commerce
01/04/2018;71161000;WFP;1;2940422;50580;2;Commerce
01/04/2018;71162000;FRP;0;28675;260;2;Commerce
01/04/2018;71179090;FRP;1;28000;130;2;Commerce
01/04/2018;71179090;FRP;37;169022;3032;2;Commerce
01/04/2018;72044900;NZP;179140;900000;170;1;Industrie
01/04/2018;74040000;NZP;16491;1435000;170;2;Commerce
01/04/2018;76020000;NZP;37509;1515000;425;2;Commerce
01/04/2018;69120000;FRP;59;210101;1866;2;Commerce
01/04/2018;73269090;FRP;43;196323;2600;2;Commerce
01/04/2018;82121000;FRP;0;20000;130;1;Industrie
01/04/2018;82159990;FRP;2;3320;130;2;Commerce
01/04/2018;84138190;NCP;2;10000;130;1;Industrie
01/04/2018;83061000;FRP;2;7600;260;2;Commerce
01/04/2018;85051900;FRP;82;263984;3459;2;Commerce
01/04/2018;85238000;FRP;5;34600;650;2;Commerce
01/04/2018;89039999;NZP;20;135000;184;1;Industrie
01/04/2018;89039999;USP;18;375804;174;2;Commerce
01/04/2018;87032379;FRP;1250;1499978;85;6;Autre secteur
01/04/2018;87032399;GFP;950;548918;85;6;Autre secteur
01/04/2018;85177000;FRP;3;6400;130;2;Commerce
01/04/2018;95079000;FJP;1;1707;85;2;Commerce
01/04/2018;96019030;FRP;4;27267;130;1;Industrie
01/04/2018;96019030;FRP;0;62000;520;2;Commerce
01/04/2018;96019030;FRP;12;114992;390;2;Commerce
01/04/2018;96019090;FRP;0;2400;130;2;Commerce
01/04/2018;96019090;USP;2;187613;130;2;Commerce
01/04/2018;96020030;IDP;1;32003;130;1;Industrie
01/04/2018;96081090;FRP;1;64900;130;1;Industrie
01/04/2018;96081090;FRP;7;25575;650;2;Commerce
01/05/2018;3079111;SGP;193;300000;1046;6;Autre secteur
01/05/2018;3079111;USP;1673;2158184;8825;6;Autre secteur
01/05/2018;5080020;CNP;53094;5120911;255;6;Autre secteur
01/05/2018;5080020;CNP;19600;1179058;85;1;Industrie
01/05/2018;5080020;IDP;17000;1002600;85;2;Commerce
01/05/2018;5080020;THP;18600;3009605;85;2;Commerce
01/05/2018;5080020;VNP;15861;3498492;85;6;Autre secteur
01/05/2018;5080020;VNP;20200;3636000;85;1;Industrie
01/05/2018;5080020;VNP;36000;6058323;170;2;Commerce
01/05/2018;6049090;FRP;650;117810;3316;2;Commerce
01/05/2018;9012130;FRP;28;80445;559;2;Commerce
01/05/2018;9023090;FRP;3;38888;260;2;Commerce
01/05/2018;9024090;FRP;37;94910;840;2;Commerce
01/05/2018;9051000;DEP;20;1551290;184;1;Industrie
01/05/2018;9051000;DKP;82;6360289;492;1;Industrie
01/05/2018;9051000;FRP;203;12397375;1094;1;Industrie
01/05/2018;9051000;FRP;1;38400;260;2;Commerce
01/05/2018;9051000;FRP;13;300400;390;2;Commerce
01/05/2018;9051000;HKP;33;2231534;249;2;Commerce
01/05/2018;9051000;SGP;44;2965031;303;2;Commerce
01/05/2018;9052000;FRP;1;69000;390;2;Commerce
01/05/2018;9052000;FRP;35;186560;820;2;Commerce
01/05/2018;9052000;NOP;4;349994;130;1;Industrie
01/05/2018;13023900;FRP;2;3390049;260;3;Services
01/05/2018;13023900;MTP;0;1089275;130;3;Services
01/05/2018;15131100;FRP;221081;22180407;170;1;Industrie
01/05/2018;15131100;FRP;0;3580;130;2;Commerce
01/05/2018;15131900;FRP;2;16026;840;2;Commerce
01/05/2018;15159010;CHP;7;11336;130;1;Industrie
01/05/2018;15159010;CNP;59;388020;463;1;Industrie
01/05/2018;15159010;FRP;100;450000;85;1;Industrie
01/05/2018;15159090;FRP;3;33250;390;2;Commerce
01/05/2018;17023000;FRP;1;1800;260;2;Commerce
01/05/2018;17049000;FRP;4;12350;130;2;Commerce
01/05/2018;18063100;FRP;88;257120;728;2;Commerce
01/05/2018;19053190;FRP;62;229320;717;2;Commerce
01/05/2018;3011900;HKP;804;640120;4080;6;Autre secteur
01/05/2018;3011900;SGP;133;205499;743;6;Autre secteur
01/05/2018;3011900;USP;1140;1618077;6002;6;Autre secteur
01/05/2018;3011900;USP;247;87627;1313;2;Commerce
01/05/2018;3023100;USP;16961;10884271;86854;1;Industrie
01/05/2018;3023100;USP;8889;5267252;45642;2;Commerce
01/05/2018;3023200;CLP;961;378810;4947;1;Industrie
01/05/2018;3023200;JPP;1523;1817396;7741;1;Industrie
01/05/2018;3023200;USP;41680;50404083;211975;1;Industrie
01/05/2018;3023200;USP;16878;20368970;86028;2;Commerce
01/05/2018;3023400;JPP;5600;6681406;28092;1;Industrie
01/05/2018;3023400;USP;18404;23947559;95726;1;Industrie
01/05/2018;3023400;USP;5336;6523243;28481;2;Commerce
01/05/2018;3028900;JPP;173;185904;945;1;Industrie
01/05/2018;3028900;USP;4319;4284350;23328;1;Industrie
01/05/2018;3028900;USP;1587;1332943;8827;2;Commerce
01/05/2018;3044900;FRP;580;747534;2968;1;Industrie
01/05/2018;3044900;USP;859;1186315;4946;1;Industrie
01/05/2018;3044900;USP;392;501461;2373;2;Commerce
01/05/2018;3045900;USP;372;350265;2020;1;Industrie
01/05/2018;3079111;FRP;403;417655;2088;6;Autre secteur
01/05/2018;20079100;FRP;18;14160;85;1;Industrie
01/05/2018;20079100;FRP;0;2565;260;2;Commerce
01/05/2018;20079920;FRP;1;9120;390;2;Commerce
01/05/2018;20079930;CNP;90400;24860000;85;1;Industrie
01/05/2018;20079930;DEP;22600;6215000;85;1;Industrie
01/05/2018;20079930;JPP;67800;18645000;85;1;Industrie
01/05/2018;20079930;USP;90400;24860000;85;1;Industrie
01/05/2018;20079990;FRP;41;31860;85;1;Industrie
01/05/2018;20079990;FRP;11;13800;260;2;Commerce
01/05/2018;20079990;FRP;15;59703;780;2;Commerce
01/05/2018;20092100;FRP;39;9000;85;1;Industrie
01/05/2018;20094100;FRP;607;140700;85;1;Industrie
01/05/2018;20094900;FRP;1716;283140;8701;3;Services
01/05/2018;20098910;FRP;18018;6727877;85;1;Industrie
01/05/2018;20098910;FRP;6;6000;130;2;Commerce
01/05/2018;20098910;KRP;10000;3913291;85;1;Industrie
01/05/2018;20098910;USP;6000;1498875;30002;1;Industrie
01/05/2018;20098990;FRP;89;20580;85;1;Industrie
01/05/2018;20099000;FRP;264;61140;85;1;Industrie
01/05/2018;21069090;CKP;1;5400;130;3;Services
01/04/2018;96151100;FRP;0;440;130;2;Commerce
01/04/2018;96159000;FRP;0;498;130;2;Commerce
01/04/2018;96170000;FRP;3;12150;520;2;Commerce
01/04/2018;97011000;ATP;5;134962;130;2;Commerce
01/04/2018;97011000;FRP;9;44518;390;2;Commerce
01/04/2018;97011000;SKP;1;79497;130;6;Autre secteur
01/04/2018;97011000;USP;1;772000;130;6;Autre secteur
01/05/2018;1061990;FRP;93;20000;632;6;Autre secteur
01/04/2018;95030000;FRP;7;27630;390;2;Commerce
01/04/2018;95044000;FRP;5;10200;130;2;Commerce
01/04/2018;95049000;FRP;1;4024;260;2;Commerce
01/05/2018;22019000;FRP;7218;357144;36057;3;Services
01/05/2018;22019000;JPP;240;14400;1278;3;Services
01/05/2018;22021000;CKP;2;1600;130;3;Services
01/05/2018;22021000;FRP;2268;245700;11361;3;Services
01/05/2018;22030000;FRP;212;85178;1587;2;Commerce
01/05/2018;22030000;JPP;9768;2154693;85;1;Industrie
01/05/2018;22041090;FRP;18;57900;397;2;Commerce
01/05/2018;22042190;FRP;8;6600;85;1;Industrie
01/05/2018;22042190;FRP;1;15885;130;2;Commerce
01/05/2018;22042190;FRP;115;191930;922;2;Commerce
01/05/2018;22060000;FRP;42;33000;85;1;Industrie
01/05/2018;22060000;FRP;264;123288;1481;3;Services
01/05/2018;22060000;JPP;24;11208;204;3;Services
01/05/2018;22060000;USP;120;56040;681;3;Services
01/05/2018;22084090;FRP;147;118167;215;1;Industrie
01/05/2018;22084090;FRP;22;54000;284;2;Commerce
01/05/2018;22084090;FRP;162;401015;2314;2;Commerce
01/05/2018;22086090;FRP;4;8400;130;2;Commerce
01/05/2018;22087090;FRP;0;13000;260;2;Commerce
01/05/2018;22087090;FRP;51;133690;883;2;Commerce
01/05/2018;22089099;FRP;189;146880;85;1;Industrie
01/05/2018;22089099;FRP;50;24750;502;2;Commerce
01/05/2018;25010090;ESP;20;119;184;3;Services
01/05/2018;25010090;FRP;2;6505;260;2;Commerce
01/05/2018;25059000;FRP;18;1193;174;4;Construction
01/05/2018;25171000;FRP;126;9000;711;4;Construction
01/05/2018;25239000;FRP;5;1000;130;4;Construction
01/05/2018;33029000;USP;5;11752;130;1;Industrie
01/05/2018;33030010;FRP;5;27600;260;2;Commerce
01/05/2018;33030010;FRP;3;38422;910;2;Commerce
01/05/2018;33030090;FRP;4;44840;260;2;Commerce
01/05/2018;33030090;FRP;1;25478;520;2;Commerce
01/05/2018;33049910;FRP;71;235585;3072;2;Commerce
01/05/2018;33049921;FRP;17101;13320900;2565085;1;Industrie
01/05/2018;33049921;USP;376;494310;58354;1;Industrie
01/05/2018;33049929;CHP;29;48329;229;1;Industrie
01/05/2018;33049929;CKP;182;399434;989;1;Industrie
01/05/2018;33049929;CLP;1152;1960000;5812;1;Industrie
01/05/2018;33049929;CNP;145;200568;807;2;Commerce
01/05/2018;33049929;FRP;424;341320;2193;1;Industrie
01/05/2018;33049929;FRP;19;81540;910;2;Commerce
01/05/2018;33049929;FRP;2;35850;910;2;Commerce
01/05/2018;33049929;USP;307;521401;1611;1;Industrie
01/05/2018;33049930;FRP;15;96994;780;2;Commerce
01/05/2018;33049990;FRP;3;17223;650;2;Commerce
01/04/2018;95063900;FRP;3;5820;130;2;Commerce
01/05/2018;22030000;CKP;2;3500;130;3;Services
01/05/2018;30029000;FRP;0;5965;650;3;Services
01/05/2018;33073090;FRP;0;800;130;2;Commerce
01/05/2018;34011110;FRP;6;24900;260;2;Commerce
01/05/2018;34011190;FRP;50;36000;333;1;Industrie
01/05/2018;34011190;FRP;32;96650;1690;2;Commerce
01/05/2018;34013000;FRP;1;1302;130;2;Commerce
01/05/2018;38220000;NZP;30;4699;234;6;Autre secteur
01/05/2018;39139000;CAP;521;5205128;2775;1;Industrie
01/05/2018;39151000;MYP;56610;500000;85;1;Industrie
01/05/2018;39232990;FRP;88;143821;522;3;Services
01/05/2018;39232990;USP;16;20810;162;3;Services
01/05/2018;39264000;FRP;41;89205;1606;2;Commerce
01/05/2018;39269099;FRP;15;59060;1303;2;Commerce
01/05/2018;40161000;FRP;1;1654;130;2;Commerce
01/05/2018;42022200;FRP;1;7700;130;2;Commerce
01/05/2018;42022200;FRP;29;131393;1820;2;Commerce
01/05/2018;42022900;FRP;2;7363;260;2;Commerce
01/05/2018;42023100;FRP;0;1450;130;2;Commerce
01/05/2018;42023200;FRP;26;111593;2730;2;Commerce
01/05/2018;42023900;FRP;0;1750;130;2;Commerce
01/05/2018;42029900;BRP;1;36120;130;1;Industrie
01/05/2018;42029900;FRP;1;4750;130;2;Commerce
01/05/2018;42029900;FRP;13;51378;910;2;Commerce
01/05/2018;44201000;CAP;17;210000;169;2;Commerce
01/05/2018;44201000;FRP;62;389726;1837;2;Commerce
01/05/2018;44201000;SGP;25;450709;209;2;Commerce
01/05/2018;44201000;USP;130;71344;731;6;Autre secteur
01/05/2018;44209000;BEP;11;549753;139;2;Commerce
01/05/2018;44209000;FRP;2;125000;130;2;Commerce
01/05/2018;46021910;FRP;4;15938;780;2;Commerce
01/05/2018;46021910;FRP;2;10186;260;2;Commerce
01/05/2018;46029000;FRP;2;7504;130;2;Commerce
01/05/2018;47073000;NZP;150430;600000;85;1;Industrie
01/05/2018;47079000;NZP;353700;1500000;170;1;Industrie
01/05/2018;48173000;FRP;850;526406;4311;3;Services
01/05/2018;48201000;FRP;1;5630;390;2;Commerce
01/05/2018;48201000;FRP;10;86671;134;3;Services
01/05/2018;48211000;FRP;40;103960;283;3;Services
01/05/2018;49019990;FRP;33;174977;1570;2;Commerce
01/05/2018;49029000;FRP;468;206022;2411;3;Services
01/05/2018;49111030;USP;15;1959;158;3;Services
01/05/2018;49119910;FRP;5;597;130;6;Autre secteur
01/05/2018;49119990;FRP;1;17250;130;2;Commerce
01/05/2018;49119990;FRP;18;48725;780;2;Commerce
01/05/2018;49119990;FRP;32;40541;244;3;Services
01/05/2018;49119990;FRP;113;3509;644;6;Autre secteur
01/05/2018;56039410;FRP;7;30100;390;2;Commerce
01/05/2018;58079000;FRP;1;4080;130;2;Commerce
01/05/2018;60019900;FRP;24;54880;437;2;Commerce
01/05/2018;61034900;WFP;10;33750;133;2;Commerce
01/05/2018;61042200;FRP;1;4340;130;2;Commerce
01/05/2018;61044200;FRP;2;8030;130;2;Commerce
01/05/2018;61051000;FRP;27;118160;1199;2;Commerce
01/05/2018;61059000;WFP;7;24300;130;2;Commerce
01/05/2018;61071200;FRP;1;2760;130;2;Commerce
01/05/2018;61091000;FRP;181;629161;3567;2;Commerce
01/05/2018;61102000;FRP;8;42848;390;2;Commerce
01/05/2018;61112000;FRP;27;122790;1300;2;Commerce
01/05/2018;61171000;FRP;4;23746;520;2;Commerce
01/05/2018;61178000;FRP;21;97933;1170;2;Commerce
01/05/2018;70133700;FRP;15;66165;2080;2;Commerce
01/05/2018;70134900;FRP;2;4300;260;2;Commerce
01/05/2018;70139900;FRP;0;400;130;2;Commerce
01/05/2018;70200000;FRP;1;6458;130;2;Commerce
01/05/2018;71012120;DEP;0;299996;5085;2;Commerce
01/05/2018;71012120;FRP;0;30429;13030;6;Autre secteur
01/05/2018;71012120;FRP;0;1000;380;1;Industrie
01/05/2018;71012120;HKP;9;1284750;428380;6;Autre secteur
01/05/2018;71012120;JPP;0;13000;6780;6;Autre secteur
01/05/2018;71012120;JPP;14;3000000;676652;2;Commerce
01/05/2018;71012140;FRP;0;17303;130;6;Autre secteur
01/05/2018;71012190;CHP;3;4266642;77630;2;Commerce
01/05/2018;71012190;DEP;0;555004;7085;2;Commerce
01/05/2018;71012190;FRP;1;214794;30030;6;Autre secteur
01/05/2018;71012190;FRP;1;1051180;45855;2;Commerce
01/05/2018;71012190;FRP;2;156000;7130;2;Commerce
01/05/2018;71012190;GPP;1;763712;40130;2;Commerce
01/05/2018;71012190;HKP;73;86596215;2383035;6;Autre secteur
01/05/2018;71012190;HKP;502;168021988;11881255;6;Autre secteur
01/05/2018;71012190;HKP;7;5500000;276930;1;Industrie
01/05/2018;71012190;HKP;25;8504501;764627;2;Commerce
01/05/2018;71012190;JPP;150;90315850;5391293;6;Autre secteur
01/05/2018;71012190;JPP;22;15225000;750742;2;Commerce
01/05/2018;71012190;JPP;125;85603400;5337760;2;Commerce
01/05/2018;71012190;NCP;0;100000;2130;2;Commerce
01/05/2018;71012190;USP;6;2587229;162390;2;Commerce
01/05/2018;71012190;USP;3;226488;99080;2;Commerce
01/05/2018;71012220;NCP;0;71268;8980;1;Industrie
01/05/2018;71012290;GPP;0;129473;2130;2;Commerce
01/05/2018;71012290;HKP;1;671506;17730;2;Commerce
01/05/2018;49089000;FRP;7;36416;910;2;Commerce
01/05/2018;49100000;FRP;6;22140;650;2;Commerce
01/05/2018;62114220;FRP;53;214332;1585;2;Commerce
01/05/2018;62114320;WFP;42;455870;293;1;Industrie
01/05/2018;62114920;WFP;68;234000;421;2;Commerce
01/05/2018;62149000;FRP;1;23880;260;2;Commerce
01/05/2018;63025110;FRP;0;2000;130;2;Commerce
01/05/2018;63029100;FRP;9;40896;650;2;Commerce
01/05/2018;63069000;FRP;2;26750;130;2;Commerce
01/05/2018;63079000;FRP;0;2751;260;2;Commerce
01/05/2018;63013010;FRP;1;4000;130;2;Commerce
01/05/2018;63109000;FRP;0;1200;130;2;Commerce
01/05/2018;64022000;FRP;10;41303;135;2;Commerce
01/05/2018;71131100;FRP;1;135000;260;2;Commerce
01/05/2018;71131100;FRP;1;164795;650;2;Commerce
01/05/2018;71131100;USP;0;164871;130;3;Services
01/05/2018;71131900;FRP;9;929020;2470;2;Commerce
01/05/2018;71132000;FRP;0;40000;260;2;Commerce
01/05/2018;71161000;FRP;0;441742;10860;1;Industrie
01/05/2018;71161000;FRP;8;558198;2470;2;Commerce
01/05/2018;71161000;FRP;0;25895;85;2;Commerce
01/05/2018;71161000;FRP;10;9907121;52110;2;Commerce
01/05/2018;71161000;NCP;1;600000;26580;1;Industrie
01/05/2018;71161000;USP;3;2848750;71815;1;Industrie
01/05/2018;71161000;USP;2;364272;260;2;Commerce
01/05/2018;71162000;FRP;0;9900;260;2;Commerce
01/05/2018;71179090;FRP;0;16800;130;2;Commerce
01/05/2018;71179090;FRP;35;254395;2472;2;Commerce
01/05/2018;72044900;NZP;86935;350000;85;1;Industrie
01/05/2018;65050000;FRP;0;1920;260;2;Commerce
01/05/2018;67029010;FRP;2;4000;130;2;Commerce
01/05/2018;67029090;FRP;9;40772;390;2;Commerce
01/05/2018;68151000;BRP;24;940144;204;1;Industrie
01/05/2018;68159900;FRP;17;84993;1170;2;Commerce
01/05/2018;68159900;USP;167;91728;915;6;Autre secteur
01/05/2018;69120000;FRP;43;180507;2228;2;Commerce
01/05/2018;74040000;NZP;21206;1185000;170;2;Commerce
01/05/2018;76020000;NZP;51794;1965000;340;2;Commerce
01/05/2018;83061000;FRP;1;3200;260;2;Commerce
01/05/2018;85051900;FRP;78;216396;3818;2;Commerce
01/05/2018;82159990;FRP;1;2490;260;2;Commerce
01/05/2018;85177000;FRP;1;4000;260;2;Commerce
01/05/2018;85238000;FRP;5;28400;390;2;Commerce
01/05/2018;89039999;CLP;275;2028013;1621;1;Industrie
01/05/2018;89039999;NZP;438;2869817;244;1;Industrie
01/05/2018;96019030;FRP;1;52500;260;2;Commerce
01/05/2018;96019030;FRP;10;94590;520;2;Commerce
01/05/2018;96019090;FRP;0;3800;130;2;Commerce
01/05/2018;96019090;USP;2;81293;130;1;Industrie
01/05/2018;96081090;FRP;6;25670;650;2;Commerce
01/05/2018;96151100;FRP;3;35770;260;2;Commerce
01/05/2018;96159000;FRP;0;166;130;2;Commerce
01/05/2018;96170000;FRP;2;9900;650;2;Commerce
01/05/2018;97011000;FRP;6;120465;260;2;Commerce
01/05/2018;97011000;USP;19;4210920;179;6;Autre secteur
01/05/2018;97030000;USP;36;1400000;85;1;Industrie
01/05/2018;97050000;NZP;0;119;130;6;Autre secteur
01/06/2018;1061990;FRP;148;210000;1328;6;Autre secteur
01/06/2018;3011900;CHP;102;145500;593;6;Autre secteur
01/06/2018;3011900;FRP;274;367200;1447;6;Autre secteur
01/06/2018;3011900;HKP;608;529598;3105;6;Autre secteur
01/06/2018;3011900;USP;880;1243399;4716;6;Autre secteur
01/06/2018;3011900;USP;1329;353683;6946;2;Commerce
01/06/2018;3023100;USP;14222;8991488;73404;1;Industrie
01/06/2018;3023100;USP;14678;8335381;75427;2;Commerce
01/06/2018;3023200;CLP;362;143955;1884;1;Industrie
01/06/2018;3023200;USP;42700;56327629;217523;1;Industrie
01/06/2018;3023200;USP;21770;28210137;111027;2;Commerce
01/06/2018;3023400;USP;26121;33647471;134925;1;Industrie
01/06/2018;3023400;USP;7660;9788775;40445;2;Commerce
01/06/2018;3028900;USP;6915;5946690;37070;1;Industrie
01/06/2018;3028900;USP;3993;3121095;21532;2;Commerce
01/06/2018;3044900;FRP;2716;3587295;13845;1;Industrie
01/06/2018;3044900;USP;312;444868;2224;1;Industrie
01/06/2018;3044900;USP;1043;1435250;6035;2;Commerce
01/06/2018;3045900;NZP;29;6000;229;3;Services
01/06/2018;3048700;CLP;528;208485;2710;1;Industrie
01/06/2018;3079111;CHP;211;300000;1132;6;Autre secteur
01/06/2018;3079111;USP;1618;2108552;8467;6;Autre secteur
01/06/2018;5080020;CNP;36770;4017695;170;2;Commerce
01/06/2018;5080020;CNP;37230;2233800;85;2;Commerce
01/06/2018;5080020;FRP;1300;650000;85;1;Industrie
01/06/2018;5080020;FRP;1;1000;130;3;Services
01/06/2018;5080020;JPP;18000;3266046;85;2;Commerce
01/06/2018;5080020;VNP;18000;3744533;85;2;Commerce
01/06/2018;6029000;NCP;62;119000;393;6;Autre secteur
01/06/2018;6039000;FRP;56;1148000;85;1;Industrie
01/06/2018;9012130;FRP;37;110595;728;2;Commerce
01/06/2018;9023090;FRP;3;6975;260;2;Commerce
01/06/2018;9024090;FRP;117;146720;1472;2;Commerce
01/06/2018;9051000;FRP;368;24834301;1999;1;Industrie
01/06/2018;9051000;FRP;2;53400;260;2;Commerce
01/06/2018;9051000;FRP;8;262080;260;2;Commerce
01/06/2018;9051000;USP;63;2804255;395;5;Hotellerie - Restauration
01/06/2018;9052000;FRP;2;82500;650;2;Commerce
01/06/2018;9052000;FRP;50;257930;897;2;Commerce
01/06/2018;15131100;FRP;599931;52815726;170;1;Industrie
01/06/2018;15131100;FRP;1;12530;130;2;Commerce
01/06/2018;15131900;FRP;2;27438;1400;2;Commerce
01/06/2018;15159090;FRP;3;35150;260;2;Commerce
01/06/2018;17023000;FRP;2;2400;130;2;Commerce
01/06/2018;17049000;FRP;11;36400;260;2;Commerce
01/06/2018;18063100;FRP;129;340030;1129;2;Commerce
01/06/2018;19053190;FRP;78;345690;668;2;Commerce
01/05/2018;73269090;FRP;39;166566;2490;2;Commerce
01/05/2018;95030000;FRP;5;23520;520;2;Commerce
01/05/2018;95044000;FRP;4;8516;390;2;Commerce
01/05/2018;95049000;FRP;1;7332;390;2;Commerce
01/05/2018;95063900;FRP;2;2910;130;2;Commerce
01/06/2018;20079100;FRP;0;2850;130;2;Commerce
01/06/2018;20079920;FRP;1;3135;130;2;Commerce
01/06/2018;20079930;CNP;135600;37290000;170;1;Industrie
01/06/2018;20079930;DEP;22600;6215000;85;1;Industrie
01/06/2018;20079930;USP;90400;24860000;85;1;Industrie
01/06/2018;20079990;FRP;15;20355;260;2;Commerce
01/06/2018;20079990;FRP;14;60853;780;2;Commerce
01/06/2018;20098910;BEP;10000;3579900;85;1;Industrie
01/06/2018;20098910;CNP;18018;6443820;85;1;Industrie
01/06/2018;20098910;FRP;7;7000;130;2;Commerce
01/06/2018;20098910;JPP;10620;4773200;85;2;Commerce
01/06/2018;20098910;KRP;6000;1825740;85;1;Industrie
01/06/2018;20098910;USP;16000;5632376;85;1;Industrie
01/06/2018;20098990;NCP;310;66000;1626;3;Services
01/06/2018;21069090;CKP;3;11700;130;3;Services
01/06/2018;22011010;FRP;965;49629;4880;3;Services
01/06/2018;22019000;FRP;3924;178572;19595;3;Services
01/06/2018;22019000;NZP;351;21060;1830;3;Services
01/06/2018;22019000;USP;11;1014;139;1;Industrie
01/06/2018;22021000;CKP;4;4050;130;3;Services
01/06/2018;22021000;FRP;7;119;130;2;Commerce
01/06/2018;22021000;FRP;1476;187496;7508;3;Services
01/06/2018;22029010;FRP;276;52327;1457;3;Services
01/06/2018;22030000;CKP;3;5000;130;3;Services
01/06/2018;33030010;FRP;4;27600;260;2;Commerce
01/06/2018;33030010;FRP;1;19697;520;2;Commerce
01/06/2018;33030090;FRP;4;48380;130;2;Commerce
01/06/2018;33030090;FRP;2;23576;780;2;Commerce
01/06/2018;33030090;FRP;58;177100;372;3;Services
01/06/2018;33030090;WFP;22;128301;192;2;Commerce
01/06/2018;33049910;FRP;80;260848;3187;2;Commerce
01/06/2018;33049921;FRP;15201;11962400;2280085;1;Industrie
01/06/2018;33049929;CKP;2466;3626700;12345;1;Industrie
01/06/2018;33049929;FRP;11;22067;139;1;Industrie
01/06/2018;33049929;FRP;120;143196;681;1;Industrie
01/06/2018;33049929;FRP;17;74336;780;2;Commerce
01/06/2018;33049929;FRP;5;84300;780;2;Commerce
01/06/2018;33049929;NCP;42;163354;293;1;Industrie
01/06/2018;33049929;VUP;133;356200;747;1;Industrie
01/06/2018;33049929;WFP;1;5066;130;2;Commerce
01/06/2018;33049930;FRP;45;91300;310;1;Industrie
01/06/2018;33049930;FRP;12;97667;650;2;Commerce
01/06/2018;33049930;VUP;41;108800;287;1;Industrie
01/06/2018;33049990;CLP;1236;2252556;6231;2;Commerce
01/06/2018;33049990;FRP;69;139000;428;1;Industrie
01/06/2018;33049990;FRP;10;25320;134;2;Commerce
01/06/2018;33049990;FRP;2;19709;780;2;Commerce
01/06/2018;33049990;VUP;36;95100;261;1;Industrie
01/06/2018;33049990;WFP;2;9573;130;2;Commerce
01/06/2018;33051010;VUP;7;17500;130;1;Industrie
01/06/2018;33051090;FRP;0;3600;260;2;Commerce
01/06/2018;33051090;VUP;12;32000;144;1;Industrie
01/06/2018;33079000;VUP;4;12000;130;1;Industrie
01/06/2018;34011110;FRP;13;25415;147;1;Industrie
01/06/2018;34011110;FRP;3;17040;390;2;Commerce
01/06/2018;34011110;VUP;24;64500;204;1;Industrie
01/06/2018;34011190;FRP;52;172060;1298;2;Commerce
01/06/2018;34012000;VUP;2;5000;130;1;Industrie
01/06/2018;34013000;FRP;1;1953;130;2;Commerce
01/06/2018;34013000;FRP;14;24840;156;3;Services
01/06/2018;34013000;VUP;22;57500;191;1;Industrie
01/06/2018;22030000;FRP;192;76525;1293;2;Commerce
01/06/2018;22030000;FRP;320;54105;1675;3;Services
01/06/2018;22041090;FRP;14;53300;260;2;Commerce
01/06/2018;22042190;FRP;1;14120;130;2;Commerce
